date	city	tweet_id	raw_tweet	language	processed_tweets	Man_anger	Man_fear	Man_sadness	Man_disgust	Man_joy	Man_anger-disgust	GloVe_anger	GloVe_fear	GloVe_sadness	GloVe_disgust	GloVe_joy	GloVe_anger-disgust
2023-06-16	أكون	tag:search.twitter.com,2005:1669563068655828993	جمعية حقوق الشيطان ..#آسف_كنت_أظنك_على_خيربتلغى منسك من مناسك الحجأن شاء الله أكون من الشاهدين عليك يوم القيامه https://t.co/Eh6TY5nOrx	ar	جمعية حقوق الشيطان آسف_كنت_أظنك_على_خيربتلغى منسك من مناسك الحجأن شاء الله أكون من الشاهدين عليك يوم القيامه t co eh6ty5norx	1	0	0	0	0	1	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669565738737082368	RT @AbdulSadoun: عقدت العزم وأطلب العون من الله:أن أكون متفائلاً مبتهجاً، وإيجابياً في كل موقف يمرّ علي، مهما كانت صعوبة الموقف، فحل الصعو…	ar	rt abdulsadoun عقدت العزم وأطلب العون من الله أن أكون متفائلا مبتهجا وإيجابيا في كل موقف يمر علي مهما كانت صعوبة الموقف فحل الصعو	0	0	0	0	1	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669566267232067584	صباح السعاده  . .وأعرف أنني رغم كل بأسٍ سأصون ميلي لليسر، وقابليّتي للمحبة، ورغبتي بأن أكون أفضللا أقف عند الأذ… https://t.co/yRtKzjEWEM	ar	صباح السعاده وأعرف أنني رغم كل بأس سأصون ميلي لليسر وقابلي تي للمحبة ورغبتي بأن أكون أفضللا أقف عند الأذ t co yrtkzjewem	0	0	0	0	1	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669566841407131649	كان يؤذيني أن أكون دائما في موضع من يشيح بنظرته متغاضيا، ليحفظ الود	ar	كان يؤذيني أن أكون دائما في موضع من يشيح بنظرته متغاضيا ليحفظ الود	0	0	1	0	0	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669574437312626689	RT @abm7sn: "أخشى أن أبيت في قبري و أكون نسياً منسياً، اللهُمّ سخر لي من لا ينسى أسمي عند وفاتي". 🤍	ar	rt abm7sn أخشى أن أبيت في قبري و أكون نسيا منسيا الله م سخر لي من لا ينسى أسمي عند وفاتي	0	0	1	0	0	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669576038270025731	@Lolo87__ لمياء تابعتك ياقمر ردي المتابعة لو تحبي أكون صاحبتك 😍	ar	lolo87__ لمياء تابعتك ياقمر ردي المتابعة لو تحبي أكون صاحبتك	0	0	0	0	1	0	0	0	0	0	1	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669579348020428802	كنت دايم اجيب كتبي او رواياتي للمدرسه واحطهم فوق طاولتي كل صباح عشان في اي وقت أكون فيها فاضيه اقراهم 🥹… https://t.co/EcSEsgu35h	ar	كنت دايم اجيب كتبي او رواياتي للمدرسه واحطهم فوق طاولتي كل صباح عشان في اي وقت أكون فيها فاضيه اقراهم t co ecsesgu35h	0	0	1	0	0	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669581735393148928	🗣️: تعاقدوا مع لاعبون أمثال رونالدو وبنزيما وفي طريقهم للتعاقد مع كانتي، ولن أكون متفاجئ إذا تعاقدوا مع لاعبين اخري… https://t.co/fZMSQVOjAq	ar	تعاقدوا مع لاعبون أمثال رونالدو وبنزيما وفي طريقهم للتعاقد مع كانتي ولن أكون متفاجئ إذا تعاقدوا مع لاعبين اخري t co fzmsqvojaq	0	0	0	0	1	0	0	0	0	1	0	1
2023-06-16	أكون	tag:search.twitter.com,2005:1669582525184851968	أردت أن أكون وطنا لا أن أكون كسائر البلدان”*	ar	أردت أن أكون وطنا لا أن أكون كسائر البلدان	0	0	1	0	0	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669585414212972550	RT @monahamdan900: شكرا لثقتكم ولأنكم أتحتم لي فرصة حتى أقوم بواجبي ودوري الوطني والديني في خدمة الحرمين ممتنة لكم كثيرا وفخر لي أن أكون ضم…	ar	rt monahamdan900 شكرا لثقتكم ولأنكم أتحتم لي فرصة حتى أقوم بواجبي ودوري الوطني والديني في خدمة الحرمين ممتنة لكم كثيرا وفخر لي أن أكون ضم	0	0	0	0	1	0	0	0	0	0	1	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669586891451031553	اللهم رفيقا أكون معقودا بقلبه حتى إذا دعا قال يا رب وصديقي معي ，	ar	اللهم رفيقا أكون معقودا بقلبه حتى إذا دعا قال يا رب وصديقي معي	0	0	1	0	0	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669589408473919491	RT @ilSByayFlzTf7Ni: @suheralsaedy في الركن الهادئ للروحهناك حيث تتوالد الأفكار والمشاعرأكون حين لا أدري من أكون.. صباح النور https://t…	ar	rt ilsbyayflztf7ni suheralsaedy في الركن الهادئ للروحهناك حيث تتوالد الأفكار والمشاعرأكون حين لا أدري من أكون صباح النور t	0	0	0	0	1	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669591438902845444	RT @2i9li: أكون ثرثار معكyou are special for me	und	rt 2i9li أكون ثرثار معكyou are special for me							0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669592333996654593	RT @lllii56: لأول مره بحياتي أبكي لأني أنا السيئه بحكايه شخص آخر ،لأول مره ما أكون الشخص الحنون وحاسه بيأس إن هذي أنا	ar	rt lllii56 لأول مره بحياتي أبكي لأني أنا السيئه بحكايه شخص آخر لأول مره ما أكون الشخص الحنون وحاسه بيأس إن هذي أنا	0	0	1	0	0	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669597320168579072	RT @NyanPepeTW: لا شيء على وجه الأرض يُجبرني على أن أكون مُقرّب من شخص لا أحبّه!!!! لذلك كل من هُم في حياتي الآن هم خُلاصة القلب❤️💚 ht…	ar	rt nyanpepetw لا شيء على وجه الأرض ي جبرني على أن أكون م قر ب من شخص لا أحب ه لذلك كل من ه م في حياتي الآن هم خ لاصة القلب ht	1	0	0	0	0	1	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669597997989081090	RT @2i9li: أكون ثرثار معكyou are special for me	und	rt 2i9li أكون ثرثار معكyou are special for me							0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669600383704997890	RT @gheth3331: لم اكن اتوقع أن أكون مصدر رزق الرخاص حتى اكتشفت اليوم إني المغرد #السعودي العريشي 😂😂استمروا ما دام من يرجم لكم الفتات تحت ن…	ar	rt gheth3331 لم اكن اتوقع أن أكون مصدر رزق الرخاص حتى اكتشفت اليوم إني المغرد السعودي العريشي استمروا ما دام من يرجم لكم الفتات تحت ن	0	0	0	1	0	1	1	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669600931875373056	من يبي أكون عمته بشرط يشحلي شدات #شوقر_دادي#عمه_للكلاب#مٌعصيٌتٓيّ_رحّتِيّ	ar	من يبي أكون عمته بشرط يشحلي شدات شوقر_دادي عمه_للكلاب م عصي ت ي _رح ت ي	0	0	0	0	1	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669601084971573249	اول مره بحياتي أكون أنا السيئه بحياة شخص  اول مره ما أكون الشخص الحنون وحاسه بيأس إني كذا.	ar	اول مره بحياتي أكون أنا السيئه بحياة شخص اول مره ما أكون الشخص الحنون وحاسه بيأس إني كذا	0	0	1	0	0	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669602350393073664	إرهاق نفسي، شعور بالوحدة، عزلة، الشعور بالغربة داخلي حتى عندما أكون بين مجموعة من الأشخاص وغيرها... ربما لا ترونها… https://t.co/i3FyyfqBRB	ar	إرهاق نفسي شعور بالوحدة عزلة الشعور بالغربة داخلي حتى عندما أكون بين مجموعة من الأشخاص وغيرها ربما لا ترونها t co i3fyyfqbrb	0	0	1	0	0	0	0	0	1	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669602606266589184	RT @2i9li: أكون ثرثار معكyou are special for me	und	rt 2i9li أكون ثرثار معكyou are special for me							0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669603370888298498	و اسألك يا الله أن أكون قويا و أنا بمفردي	ar	و اسألك يا الله أن أكون قويا و أنا بمفردي	0	0	1	0	0	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669607072751648769	RT @8o__8v: وعانقت الروح خصالهوالعين منه أبعدلأنه مس الفؤاد بلطفوالنبض على ذلك يشهدفي بعده أراه قريبوفي قربه أكون أسعدلو مر طيفه فيا…	ar	rt 8o__8v وعانقت الروح خصالهوالعين منه أبعدلأنه مس الفؤاد بلطفوالنبض على ذلك يشهدفي بعده أراه قريبوفي قربه أكون أسعدلو مر طيفه فيا	0	0	1	0	0	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669607402847469568	أعاني من مشكلة مقدر أوضح شوقي بالشكل المطلوب يا أكون بارد يا ألعن خير اللي مشتاق له لين يكرهني  . .	ar	أعاني من مشكلة مقدر أوضح شوقي بالشكل المطلوب يا أكون بارد يا ألعن خير اللي مشتاق له لين يكرهني	0	0	1	0	0	0	0	0	1	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669607652416954369	عندما أكون معك، أشعر بأنني زرت كل الأماكن التي أحبها  ..	ar	عندما أكون معك أشعر بأنني زرت كل الأماكن التي أحبها	0	0	0	0	1	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669607591176032256	RT @abm7sn: "أخشى أن أبيت في قبري و أكون نسياً منسياً، اللهُمّ سخر لي من لا ينسى أسمي عند وفاتي". 🤍	ar	rt abm7sn أخشى أن أبيت في قبري و أكون نسيا منسيا الله م سخر لي من لا ينسى أسمي عند وفاتي	0	1	0	0	0	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669609143932420096	RT @wejdan_f12: "و لكنني أحبكحتى عندما أكون يائسًاو مُتعَبًاأحبك .. لأن تلك النُّدوبتتلاشى بجانبك."❤	ar	rt wejdan_f12 و لكنني أحبكحتى عندما أكون يائس او م تع ب اأحبك لأن تلك الن دوبتتلاشى بجانبك	0	0	0	0	1	0	1	0	0	0	0	1
2023-06-16	أكون	tag:search.twitter.com,2005:1669610079237095425	"أخشى أن أبيت في قبري و أكون نسياً منسياً، اللهُمّ سخر لي من لا ينسى أسمي عند وفاتي"🤍	ar	أخشى أن أبيت في قبري و أكون نسيا منسيا الله م سخر لي من لا ينسى أسمي عند وفاتي	0	1	0	0	0	0	0	0	0	0	0	0
2023-06-16	أكون	tag:search.twitter.com,2005:1669610712996388864	RT @2i9li: أكون ثرثار معكyou are special for me	und	rt 2i9li أكون ثرثار معكyou are special for me							0	0	0	0	0	0
2023-06-16	Zalingei	tag:search.twitter.com,2005:1669565587326918657	Zalingei and the people of El Geneina, the governor of the Darfur region had fled and arrived in Germany.!!!… https://t.co/11R7v6Rn8m	en	zalingei and the people of el geneina the governor of the darfur region had fled and arrived in germany t co 11r7v6rn8m							0	0	1	0	0	0
2023-06-16	لير	tag:search.twitter.com,2005:1669534881687171077	@ameerabbas84 پی ٹی آئی تو خود لِيرو لير ہوگئی ہے اس کے ووٹ بِلھر گئے تو غم کرنے کی بجائے شُکر کرو کہ آدھو آدھ ہوئی ہے	ur	ameerabbas84 پی ٹی آئی تو خود ل يرو لير ہوگئی ہے اس کے ووٹ ب لھر گئے تو غم کرنے کی بجائے ش کر کرو کہ آدھو آدھ ہوئی ہے							1	0	1	1	0	1
2023-06-16	الخرطوم	tag:search.twitter.com,2005:1669502279328620548	RT @bnno: 🔴🔴متوفر انسولين🔴🔴           **15/06/23**🟢الخرطوم ⏺️ صيدلية مرتضى الهادي⏺️الموقع: الكلاكلة شرق - جنوب بنك الخرطوم⏺️النوع:…	ar	rt bnno متوفر انسولين 15 06 23 الخرطوم صيدلية مرتضى الهادي الموقع الكلاكلة شرق جنوب بنك الخرطوم النوع	1	0	0	0	0	1	1	0	0	0	0	1
2023-06-16	الخرطوم	tag:search.twitter.com,2005:1669503419353006081	RT @Noory_alshaigy: ينام المرء و يستيقظ برغبه واحده و مُلحة،يرجع الخرطوم	ar	rt noory_alshaigy ينام المرء و يستيقظ برغبه واحده و م لحة يرجع الخرطوم	0	0	1	0	0	0	1	0	0	0	0	1
2023-06-16	الخرطوم	tag:search.twitter.com,2005:1669504173891526656	RT @Derwish249: الكلام دا للناس العاشت في الخرطومللناس البتشرب شاي الصباح بالزلابية في شارع النيل ولا جنب الدايات ولا المحطة الوسطي بحري…	ar	rt derwish249 الكلام دا للناس العاشت في الخرطومللناس البتشرب شاي الصباح بالزلابية في شارع النيل ولا جنب الدايات ولا المحطة الوسطي بحري	0	0	0	0	0	0	1	0	0	0	0	1
2023-06-16	الخرطوم	tag:search.twitter.com,2005:1669509420567388162	RT @id7p_: مراسل CNN: قوات الدعم السريع التي تسلحها وتدربها فاغنر ارتكبوا جريمة اغتصاب في الخرطوم ولدينا دليل على ذلك.— زعيم فاغنر: الفتي…	ar	rt id7p_ مراسل cnn قوات الدعم السريع التي تسلحها وتدربها فاغنر ارتكبوا جريمة اغتصاب في الخرطوم ولدينا دليل على ذلك زعيم فاغنر الفتي	0	0	0	1	0	1	1	0	0	1	0	1
2023-06-16	الخرطوم	tag:search.twitter.com,2005:1669511055083446279	RT @Be_To_Be2: الخرطوم ماشة تحرر والانقلاب فشل والتمرد مهزوم #جيش_واحد_شعب_واحدوالجنجويد بهزيمتهم في الخرطوم  مابقدروا بقعدوا في مدينة تا…	ar	rt be_to_be2 الخرطوم ماشة تحرر والانقلاب فشل والتمرد مهزوم جيش_واحد_شعب_واحدوالجنجويد بهزيمتهم في الخرطوم مابقدروا بقعدوا في مدينة تا	0	0	1	0	0	0	1	0	0	0	0	1
